"","cntry","cname","essround","vote","clsprty","mmbprty","party_voted","lrgen","supportEU","supportEP","rejectdiffimmig","rejectsameimmig","rejectpoorimmig","immgcntrybetter","antirefugee","assimil","envnotimp","civliberties","libcustoms","religious","govnotint"
"13477","BE","ESS1-8e01",3,1,2,2,"VB",0.5,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.8,NA,0.8,0,0.6,0.2,0.5,0
"13510","BE","ESS1-8e01",3,1,2,2,"VB",0.7,0,0.1,1,0.333333333333333,1,0.2,NA,0.1,0,0,0,0.5,0.25
"13513","BE","ESS1-8e01",3,1,1,2,"VB",0.3,0.4,0.1,1,0.333333333333333,0.666666666666667,0.4,NA,0.3,0.2,0,0.2,0.6,0.25
"13519","BE","ESS1-8e01",3,1,2,2,"VB",0.5,0.2,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.3,NA,0.2,0.2,0,0.2,0,0
"13524","BE","ESS1-8e01",3,1,2,2,"VB",0.5,0,0.5,1,1,1,0.5,NA,0.7,0.2,0.2,0.2,0.3,0.5
"13525","BE","ESS1-8e01",3,1,2,2,"VB",0.4,0.3,0.7,0.666666666666667,0.333333333333333,1,0.4,NA,0.4,0.4,0.2,0.2,0.8,0.75
"13547","BE","ESS1-8e01",3,1,1,2,"VB",0.5,0.2,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.2,NA,0.1,0.8,0.4,0.2,0.6,0.25
"13566","BE","ESS1-8e01",3,1,2,2,"VB",0.6,0.4,0.2,0.666666666666667,0.333333333333333,0.666666666666667,0.5,NA,0.4,0.2,0.2,0,0.4,0.25
"13577","BE","ESS1-8e01",3,1,1,2,"VB",0.5,0,0,1,1,0.333333333333333,0.1,NA,0,0.8,0.2,0.6,0,0
"13581","BE","ESS1-8e01",3,1,2,2,"VB",0.5,0.5,0.3,1,1,1,0,NA,0.5,0,0.2,0.2,0.7,0.25
"13593","BE","ESS1-8e01",3,1,2,2,"VB",0.8,0.5,0,1,1,0.333333333333333,0,NA,0.3,0.2,0.4,0.2,0.5,0.25
"14205","BE","ESS1-8e01",4,1,2,2,"VB",0.8,0.8,0.6,0.666666666666667,0.666666666666667,1,0.2,NA,0.2,0.6,0.6,1,0.5,0
"14206","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.8,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.7,0.2,0.2,0.8,0.4,0.75
"14221","BE","ESS1-8e01",4,1,2,2,"VB",0.8,0.7,0.6,1,0.666666666666667,0.666666666666667,0.3,NA,0.5,0.2,0,0.2,0.5,0.25
"14230","BE","ESS1-8e01",4,1,1,2,"VB",0.4,0.9,0.7,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.8,0.4,0.6,0.8,0.1,0.25
"14235","BE","ESS1-8e01",4,1,1,2,"VB",0.7,0.4,0.4,0.333333333333333,0.333333333333333,0.666666666666667,0.4,NA,0.7,0.2,0.2,0.2,0,0.25
"14238","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.4,0.3,1,0.666666666666667,0.333333333333333,0.4,NA,0.4,0.2,0.2,0.2,0.5,0.5
"14243","BE","ESS1-8e01",4,1,1,2,"VB",0.3,0.4,0.5,0.333333333333333,0,0.666666666666667,0.4,NA,0.6,0.2,0.2,0.2,0.8,0
"14277","BE","ESS1-8e01",4,1,2,2,"VB",0.7,0.4,0.7,0.666666666666667,0.333333333333333,0.333333333333333,0.4,NA,0.5,0.2,0,0.6,0.2,0.5
"14278","BE","ESS1-8e01",4,1,1,2,"VB",0.9,0.5,0,0.333333333333333,0,0,0.5,NA,0.5,0,0,0,0.8,0.25
"14284","BE","ESS1-8e01",4,1,1,2,"VB",0.5,0.5,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.4,NA,0.5,0.4,0.4,0.2,0.5,0
"14286","BE","ESS1-8e01",4,1,1,2,"VB",0.7,0.5,0.3,1,0.333333333333333,1,0.3,NA,0.1,0.6,0,0.6,0.3,0.75
"14287","BE","ESS1-8e01",4,1,2,2,"VB",0.4,0.7,0.3,0.333333333333333,0.333333333333333,1,0.6,NA,0.4,0.4,0.4,0.4,0,0.25
"14296","BE","ESS1-8e01",4,1,1,2,"VB",0.7,1,0.2,0.333333333333333,0,0.333333333333333,0.5,NA,0.8,0.2,0.2,0.2,0.5,0
"14299","BE","ESS1-8e01",4,1,1,2,"VB",1,0.3,0.8,0.666666666666667,0,1,0.4,NA,0.3,0,0,0,0.5,0.75
"14329","BE","ESS1-8e01",4,1,2,2,"VB",0.1,0.2,0.1,0.666666666666667,0.333333333333333,0.666666666666667,0.3,NA,0.2,0.4,0.4,0.4,0.5,0.25
"14330","BE","ESS1-8e01",4,1,2,2,"VB",0.7,0.2,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,0.7,0.2,0.4,0.4,0.7,0.75
"14348","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.5,0.7,0.666666666666667,0.666666666666667,0.666666666666667,0.7,NA,0.6,0,0.6,0.2,0.5,0.25
"14350","BE","ESS1-8e01",4,1,2,2,"VB",0.7,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.7,0.2,0.6,0.6,0.5,0.25
"14361","BE","ESS1-8e01",4,1,1,2,"VB",0.8,0.7,0.7,0.333333333333333,0.333333333333333,0.666666666666667,0.1,NA,0.3,0.6,0.2,0.6,1,0.25
"14368","BE","ESS1-8e01",4,1,1,2,"VB",0.8,0.4,0.3,1,1,1,0,NA,0,0.2,0.2,0.2,0,0.5
"14369","BE","ESS1-8e01",4,1,2,2,"VB",1,1,0,1,0.666666666666667,1,0,NA,1,0.4,0.4,0.2,0,0
"14393","BE","ESS1-8e01",4,1,1,2,"VB",0.6,0.3,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.5,NA,0.6,0.2,0.6,0.4,0.4,0
"14413","BE","ESS1-8e01",4,1,2,2,"VB",0.3,0.2,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.2,NA,0.5,0.4,0,0.6,0.4,0.25
"14415","BE","ESS1-8e01",4,1,1,2,"VB",0.5,0.2,0.1,0.666666666666667,0.333333333333333,0.666666666666667,0.2,NA,0.3,0.2,0.4,0.2,0.7,0.25
"14419","BE","ESS1-8e01",4,1,2,2,"VB",0.8,0,0.6,0.666666666666667,0.666666666666667,1,0.3,NA,0.3,0.2,0.4,0.8,0.2,0.75
"14433","BE","ESS1-8e01",4,1,1,2,"VB",0.7,0.8,0.7,0.666666666666667,0.333333333333333,0.666666666666667,0.3,NA,0.5,0,0.4,0.2,0.2,0.75
"14466","BE","ESS1-8e01",4,1,1,2,"VB",0.7,0.5,0.1,1,1,1,0,NA,0.1,0.2,0.2,0.4,0.6,0.25
"14488","BE","ESS1-8e01",4,1,1,2,"VB",0.9,0,NA,0.666666666666667,0.666666666666667,0.666666666666667,0.1,NA,0.2,0.2,0,0.2,0.5,0.25
"14491","BE","ESS1-8e01",4,1,1,1,"VB",1,0.6,0.5,1,1,0.666666666666667,0.4,NA,0.6,0.4,0.6,0.2,0.4,0
"14514","BE","ESS1-8e01",4,1,2,2,"VB",0.7,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.6,NA,0.6,0.2,0.6,0.2,0.5,0
"14518","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.2,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.3,NA,0.3,0.4,0.4,0.2,0,0.25
"14533","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.5,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.4,NA,0.4,0.2,0.2,0.8,0,0
"14548","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.5,0,0.666666666666667,0.666666666666667,0.666666666666667,NA,NA,0.5,0.2,0.2,0.2,0.5,0
"14592","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.1,0.3,0.333333333333333,0.333333333333333,0.666666666666667,0.2,NA,0.5,0.2,0.4,0.2,0.7,0
"14614","BE","ESS1-8e01",4,1,2,2,"VB",0.3,0.3,0.3,0.333333333333333,0.333333333333333,0.333333333333333,0.9,NA,0.3,0.4,0.2,0.2,0,0.25
"14615","BE","ESS1-8e01",4,1,2,2,"VB",NA,0.8,NA,1,0.333333333333333,1,0.2,NA,0.3,0.2,0.4,0.6,0,0.25
"14774","BE","ESS1-8e01",4,1,1,2,"VB",1,0.2,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,0,0,0.4,0,0,0.5
"14802","BE","ESS1-8e01",4,1,2,2,"VB",0.8,1,0,1,0.333333333333333,1,0.5,NA,0,1,0,0,1,1
"14808","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.2,0.5,1,0.666666666666667,1,0.2,NA,0.2,0.2,0.2,0.2,0.7,0.25
"14815","BE","ESS1-8e01",4,1,2,2,"VB",0.8,0.6,0.2,1,0.333333333333333,0.666666666666667,0.2,NA,0,0,0.6,0.6,0.5,1
"14818","BE","ESS1-8e01",4,1,1,2,"VB",1,0.9,0.1,0.333333333333333,0.333333333333333,0.333333333333333,0.2,NA,0.5,0.2,0.2,0.2,0.5,0.25
"14820","BE","ESS1-8e01",4,1,2,2,"VB",0.6,0.5,0.4,1,0.666666666666667,0.333333333333333,0.4,NA,0.4,0.2,0.2,0.2,0.2,0.25
"14823","BE","ESS1-8e01",4,1,1,2,"VB",0.5,0,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.3,NA,0.4,0,0.2,0,0.8,0
"14847","BE","ESS1-8e01",4,1,2,2,"VB",1,0,0.1,1,1,1,0,NA,0,0.2,0,0.2,0.6,0.25
"14849","BE","ESS1-8e01",4,1,2,2,"VB",0.3,0.1,0.3,1,1,1,0.2,NA,0.1,0.2,0.2,0.2,0.2,0
"14872","BE","ESS1-8e01",4,1,1,2,"VB",0.6,0.4,0.6,0.666666666666667,0.333333333333333,0.333333333333333,0.8,NA,0.6,0,0.2,0.2,0.7,0.5
"14923","BE","ESS1-8e01",4,1,1,2,"VB",0.5,0.5,0.4,1,0.666666666666667,0.333333333333333,0.2,NA,0.2,0.4,0.8,0.8,0,0.25
"14936","BE","ESS1-8e01",4,1,2,2,"VB",0.6,0.4,0.8,0.333333333333333,0.666666666666667,0.666666666666667,0.4,NA,0.6,0.4,0.4,0.8,0.1,0.25
"14938","BE","ESS1-8e01",4,1,1,2,"VB",0.5,0.5,0.1,0.333333333333333,0.333333333333333,0.333333333333333,0.3,NA,0.8,0,0.4,0.6,1,0.25
"14941","BE","ESS1-8e01",4,1,1,2,"VB",0.7,0.8,0.7,0.333333333333333,0,0.333333333333333,0.5,NA,0.5,0.8,0.6,0.8,0.4,0.25
"14953","BE","ESS1-8e01",4,1,1,2,"VB",0.6,0.3,0.5,0.666666666666667,0.666666666666667,0.333333333333333,0.5,NA,0.7,0.4,0.4,0.2,0.6,0.25
"14954","BE","ESS1-8e01",4,1,2,2,"VB",NA,0.3,0,1,0.333333333333333,1,0.9,NA,0.1,0,0.4,0,0.2,0
"14965","BE","ESS1-8e01",4,1,2,2,"VB",0.8,0.4,NA,0.333333333333333,0.333333333333333,0.333333333333333,0.7,NA,0.6,0.2,0.2,0.6,0.6,0.5
"14967","BE","ESS1-8e01",4,1,1,2,"VB",0.5,0.7,0,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.4,0.2,0.8,0.2,0.7,0
"14978","BE","ESS1-8e01",4,1,2,2,"VB",0.4,0.5,0.3,0.333333333333333,0.333333333333333,0.666666666666667,0.8,NA,0.5,0,0.4,0,0.7,0.25
"14981","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.6,0.6,0.666666666666667,0,1,0.4,NA,0.2,0,0.2,0.2,0.4,0
"14983","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.4,0.5,1,1,1,0.3,NA,0.5,0.2,0.2,0,0.5,0.25
"14988","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.5,0.7,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.8,0.4,0.2,0.6,0.5,0.5
"14993","BE","ESS1-8e01",4,1,2,2,"VB",0.7,0.5,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.3,NA,0.6,0.4,0.2,0.4,0.3,0.25
"15002","BE","ESS1-8e01",4,1,2,2,"VB",0.4,0.2,0.2,0.666666666666667,0.333333333333333,0.666666666666667,0.2,NA,0.4,0.2,0.4,0.4,0.3,0.25
"15006","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.5,0.4,1,1,1,0,NA,0,0.4,0.4,0.4,0.6,0
"15022","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.1,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.2,NA,0.5,0.2,0.4,0.6,0.2,0.25
"15024","BE","ESS1-8e01",4,1,1,2,"VB",0.7,0.1,0.6,0.666666666666667,0.666666666666667,0.666666666666667,0.3,NA,0.3,0,0.8,0.2,0.3,0.5
"15026","BE","ESS1-8e01",4,1,1,2,"VB",1,0.4,0.1,1,0.333333333333333,1,0.4,NA,0.4,0,0,0,0.9,0
"15030","BE","ESS1-8e01",4,1,1,2,"VB",0.5,0.7,0.5,0,0,0.333333333333333,0.5,NA,0.5,0.4,0.2,0.6,0.5,0
"15065","BE","ESS1-8e01",4,1,2,2,"VB",0.9,0.1,0.3,1,1,1,0.9,NA,0.6,0.2,0.2,0.2,0.8,0.25
"15095","BE","ESS1-8e01",4,1,1,2,"VB",NA,1,0.1,0.666666666666667,0.333333333333333,0.666666666666667,0,NA,0.5,0,0,0.2,0,0
"15100","BE","ESS1-8e01",4,1,1,2,"VB",0.8,0.1,0.3,0.666666666666667,0.666666666666667,1,0.4,NA,0.3,0.2,0.8,0.4,0,0.75
"15116","BE","ESS1-8e01",4,1,1,1,"VB",1,0.5,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.9,NA,0.9,0.2,0.2,0.4,0.3,0.5
"15126","BE","ESS1-8e01",4,1,1,2,"VB",1,0.6,0.3,1,1,1,0,NA,0,0.2,0.4,0.2,0,0.25
"15128","BE","ESS1-8e01",4,1,2,2,"VB",0.6,0.7,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.7,0.2,0.6,0.4,0.5,0
"15145","BE","ESS1-8e01",4,1,1,2,"VB",0.3,0.4,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.5,NA,0.3,0.2,0.2,0.2,0.8,0.75
"15166","BE","ESS1-8e01",4,1,2,2,"VB",0.7,0.2,0.2,1,1,1,0.2,NA,0.2,0.2,0,0.2,0.7,0.25
"15169","BE","ESS1-8e01",4,1,1,2,"VB",0.9,0.2,0.3,0.333333333333333,0.333333333333333,0.333333333333333,0.1,NA,0.1,0.2,0.4,0.4,0.7,0.75
"15184","BE","ESS1-8e01",4,1,1,1,"VB",0.8,0.4,0.2,0,0,0,0.3,NA,0.3,0.2,0.6,0,0.7,0.25
"15194","BE","ESS1-8e01",4,1,1,2,"VB",0.8,0.7,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.3,NA,0.6,0.4,0.4,0.6,0.7,0.25
"15195","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.3,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.4,NA,NA,0.2,0.2,0.2,0.6,0.25
"15210","BE","ESS1-8e01",4,1,2,2,"VB",0.4,0.3,0.4,0.333333333333333,0.333333333333333,0.666666666666667,0.4,NA,0.4,0.4,0,0.4,0.7,0.25
"15220","BE","ESS1-8e01",4,1,2,2,"VB",NA,0.4,0.5,0.666666666666667,0.333333333333333,1,0.4,NA,0.5,0.4,0.2,0.6,0.1,0.5
"15263","BE","ESS1-8e01",4,1,2,2,"VB",0.4,0.5,NA,1,0,1,0.1,NA,0.5,0.2,0.2,0.8,0,0.25
"15268","BE","ESS1-8e01",4,1,1,2,"VB",0.7,0.8,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.6,NA,0.8,0.4,0.4,0.4,0.5,0.25
"15291","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.7,0.7,0.333333333333333,0.333333333333333,0.333333333333333,0.4,NA,0.7,0.4,0.2,0.6,0.4,0.25
"15295","BE","ESS1-8e01",4,1,2,2,"VB",0.6,0.5,0.1,1,1,0.666666666666667,0.1,NA,0.5,0,0.2,0,0.5,0
"15296","BE","ESS1-8e01",4,1,1,1,"VB",1,1,0.3,1,0.666666666666667,1,0,NA,0,0.4,0,0,0.7,0
"15298","BE","ESS1-8e01",4,1,2,2,"VB",NA,0.5,0.3,1,0.333333333333333,0.666666666666667,0.5,NA,0.4,0.2,0.4,0.2,0.7,0.5
"15303","BE","ESS1-8e01",4,1,2,2,"VB",0.8,0.4,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.4,NA,0.5,0.4,0.4,0.6,0.5,0.5
"15309","BE","ESS1-8e01",4,1,2,2,"VB",0.6,0.6,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.4,NA,0.6,0.2,0.4,0.8,0.1,0.25
"15314","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0,0,0.666666666666667,1,1,0,NA,0,0,0.4,0.8,1,0
"15324","BE","ESS1-8e01",4,1,2,2,"VB",0.6,0.4,0.5,1,0.333333333333333,1,0.5,NA,0.6,0.2,0.2,0.2,0.8,0.25
"15329","BE","ESS1-8e01",4,1,2,2,"VB",NA,0.4,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.8,NA,0.7,0.2,0,0.2,0.8,0.75
"15331","BE","ESS1-8e01",4,1,1,2,"VB",0.6,0,0,0.333333333333333,0.333333333333333,0.333333333333333,1,NA,0.8,0.2,0.2,0.2,0.4,0.25
"15338","BE","ESS1-8e01",4,1,1,2,"VB",0.7,0.7,0.4,0.666666666666667,0.666666666666667,0.666666666666667,0.6,NA,0.4,0,0,0,0.6,0.25
"15342","BE","ESS1-8e01",4,1,1,2,"VB",0.8,0.5,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.7,NA,0.1,0,0,0,0.9,1
"15346","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0.7,0.7,0.666666666666667,0.333333333333333,0.666666666666667,0.3,NA,0.5,0.2,0.2,0.2,0.7,0.5
"15355","BE","ESS1-8e01",4,1,2,2,"VB",0.5,0,0.3,1,1,1,0.3,NA,0.8,0.2,0.2,0.2,0.1,0.75
"15357","BE","ESS1-8e01",4,1,1,2,"VB",0.8,0.4,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.5,NA,0.7,0,0.4,0.2,0.7,0.5
"15487","BE","ESS1-8e01",4,1,2,2,"VB",NA,0.1,0.5,0.666666666666667,0.666666666666667,1,0.1,NA,0.1,0.4,0.2,0.2,0.5,0.25
"16038","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.2,1,0.666666666666667,1,0.2,NA,0.2,0,0.2,0,0.2,0
"16041","BE","ESS1-8e01",5,1,1,2,"VB",0.5,NA,0.8,0.333333333333333,0,1,0.3,NA,0.8,0,0.2,0.2,0.8,0.75
"16046","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.3,1,1,1,0.3,NA,0.2,0.8,0.8,0.8,0.1,0.25
"16053","BE","ESS1-8e01",5,1,1,2,"VB",0.8,NA,0.3,0.666666666666667,0.333333333333333,0.666666666666667,0.3,NA,0.3,0.2,0.6,0.2,0.9,0.75
"16059","BE","ESS1-8e01",5,1,1,2,"VB",0.5,NA,0.5,1,0.333333333333333,1,0.1,NA,0.1,0.2,0,0.2,0.4,0
"16062","BE","ESS1-8e01",5,1,2,2,"VB",0.6,NA,0.6,0.333333333333333,0.333333333333333,0.666666666666667,0.5,NA,0.5,0,0.4,0.2,0.3,0.25
"16089","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.1,1,1,1,0.5,NA,0.5,0.2,0.2,0.2,0.2,0.5
"16091","BE","ESS1-8e01",5,1,1,2,"VB",0.8,NA,0.5,0.666666666666667,0.333333333333333,0.666666666666667,0.3,NA,0.7,0.6,0.8,0.6,0.5,0.25
"16102","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.3,1,1,1,0.2,NA,0.2,0.2,0,0.4,0.4,0.25
"16104","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.5,1,1,1,0.1,NA,0.2,0.4,1,0.4,0.8,0.25
"16165","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.1,1,1,1,0.3,NA,0.1,0,0.2,0.2,0.2,0.25
"16177","BE","ESS1-8e01",5,1,2,2,"VB",0.6,NA,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.3,NA,0.3,0.2,0.2,0.2,0.2,0.25
"16179","BE","ESS1-8e01",5,1,1,2,"VB",0.6,NA,0,1,0.666666666666667,1,0,NA,0.3,0.2,0.2,0.8,0,0
"16183","BE","ESS1-8e01",5,1,1,2,"VB",1,NA,0.5,0.333333333333333,0.666666666666667,0.333333333333333,0.4,NA,0.3,0.2,0.2,0.4,0.8,0
"16247","BE","ESS1-8e01",5,1,2,2,"VB",0.4,NA,0.2,1,1,1,0.7,NA,0.2,0.2,0,0.4,0,0
"16250","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.3,1,0.666666666666667,1,0.1,NA,0.2,0.6,0.8,0.4,0.4,0.25
"16315","BE","ESS1-8e01",5,1,2,2,"VB",0.7,NA,0.3,1,1,1,0.2,NA,0.3,0,0.6,0,0.2,0
"16402","BE","ESS1-8e01",5,1,1,2,"VB",0.5,NA,0.4,0.666666666666667,0.333333333333333,0.333333333333333,0.3,NA,0.2,0.2,0.4,0.4,0.1,0
"16418","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.8,0.333333333333333,0.333333333333333,0.333333333333333,0.6,NA,0.7,0.2,0.2,0.2,0.5,0.25
"16543","BE","ESS1-8e01",5,1,1,2,"VB",0.9,NA,0.7,1,0.666666666666667,1,0.2,NA,0.1,0,0,0.6,0.1,0.25
"16574","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.6,1,0.666666666666667,1,0.8,NA,0.5,0,0.2,0.2,0.5,0.25
"16577","BE","ESS1-8e01",5,1,1,2,"VB",0.9,NA,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.1,NA,0.2,0,0.2,0.2,0,0.25
"16590","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.1,0.666666666666667,0.666666666666667,0.666666666666667,0.2,NA,0.1,0.2,0.2,0.2,0.3,0.25
"16593","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.5,1,1,1,0.2,NA,0.2,0.4,0.8,0.4,0,0.25
"16645","BE","ESS1-8e01",5,1,2,2,"VB",0.6,NA,0.6,0.333333333333333,0.333333333333333,0.333333333333333,0.4,NA,0.5,0,0.4,0.6,0.3,0.25
"16654","BE","ESS1-8e01",5,1,1,2,"VB",0.6,NA,0.6,0.666666666666667,0.333333333333333,0.666666666666667,0.4,NA,0.5,0.4,0.2,0.2,0.4,0.75
"16672","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.2,1,1,1,0.2,NA,0.2,0.4,0.8,0.4,0.5,0.25
"16673","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.7,0.666666666666667,0.666666666666667,0.666666666666667,0.2,NA,0.2,0.6,0,0.4,0.7,0
"16679","BE","ESS1-8e01",5,1,1,1,"VB",0.8,NA,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.2,NA,0.5,0.4,0.4,0.4,0.6,0.5
"16734","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.1,NA,0.5,0.4,0.6,0.2,0.4,0.25
"16741","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.8,NA,0.3,0.2,0.2,0.4,0.1,0.25
"16746","BE","ESS1-8e01",5,1,1,2,"VB",0.9,NA,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.4,0.2,0.2,0.8,0,0.25
"16768","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0,0.333333333333333,0.333333333333333,0.333333333333333,0,NA,0.5,0,0.4,0.4,0.3,0.25
"16815","BE","ESS1-8e01",5,1,2,2,"VB",0.7,NA,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.6,NA,0.6,0.4,0.2,0.4,0.6,0.25
"16816","BE","ESS1-8e01",5,1,2,2,"VB",0,NA,0.8,1,0.333333333333333,0.666666666666667,0.5,NA,0.5,0,0.2,0.2,0.3,1
"16822","BE","ESS1-8e01",5,1,1,2,"VB",0.5,NA,0.5,0.333333333333333,0.333333333333333,0.666666666666667,0.5,NA,0,0,0,0.2,0.8,0
"16922","BE","ESS1-8e01",5,1,1,2,"VB",0.9,NA,0.3,1,1,1,0.1,NA,0.2,0.6,1,0.4,0,0
"16941","BE","ESS1-8e01",5,1,1,2,"VB",0.8,NA,0.7,1,0.666666666666667,0.666666666666667,0,NA,0.6,0.6,0.2,0.2,0.5,0.25
"16957","BE","ESS1-8e01",5,1,2,2,"VB",0.6,NA,0.2,0.333333333333333,0.333333333333333,0.333333333333333,0.2,NA,0.6,0.6,0.4,0.2,0.4,0.25
"16989","BE","ESS1-8e01",5,1,2,2,"VB",0.8,NA,0.3,1,1,1,0.1,NA,0.2,0.4,1,0.2,0.1,0.25
"16997","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.2,0.666666666666667,0.666666666666667,0.666666666666667,0.3,NA,0.4,0.2,0.4,0.2,0.3,0.25
"17057","BE","ESS1-8e01",5,1,1,2,"VB",0.7,NA,0.5,0.666666666666667,0.333333333333333,1,0,NA,0.1,0.2,0.2,0.2,0.5,0.25
"17121","BE","ESS1-8e01",5,1,2,2,"VB",0.7,NA,0.5,0.333333333333333,0.333333333333333,0.333333333333333,0.5,NA,0.3,0.2,0.2,0.2,0.9,0.25
"17125","BE","ESS1-8e01",5,1,1,2,"VB",0.5,NA,0.6,0.666666666666667,0.333333333333333,0.333333333333333,0.4,NA,0.6,0.2,0.4,0.2,0.5,0.25
"17137","BE","ESS1-8e01",5,1,2,2,"VB",0.7,NA,0.5,1,0.666666666666667,1,0.1,NA,0.2,0.6,0.4,0.4,0.2,0.25
"17181","BE","ESS1-8e01",5,1,2,2,"VB",0.9,NA,0.5,1,1,1,0.1,NA,0.1,0.4,0.8,0.4,0.1,0.5
"17185","BE","ESS1-8e01",5,1,2,2,"VB",0.5,NA,0.3,0.666666666666667,0.666666666666667,0.333333333333333,0.4,NA,0.5,0.4,0.4,0,0.6,0.25
"17207","BE","ESS1-8e01",5,1,1,2,"VB",0.5,NA,0.5,0.666666666666667,0.333333333333333,0.333333333333333,0.3,NA,0.7,0.6,0,0.6,0.9,0
"17227","BE","ESS1-8e01",5,1,2,1,"VB",0.8,NA,0.2,1,0.333333333333333,1,0.1,NA,0.2,0,0,0,0.7,0.75
"17295","BE","ESS1-8e01",5,1,1,2,"VB",0.9,NA,0.8,0.333333333333333,0.333333333333333,0.333333333333333,0.4,NA,0.6,0.2,0.4,0.6,0.2,1
"17347","BE","ESS1-8e01",5,1,2,2,"VB",0.7,NA,0,1,1,1,0.3,NA,0.5,0.2,0,0.2,0.3,0
"17365","BE","ESS1-8e01",5,1,1,2,"VB",0.4,NA,0.5,0.666666666666667,0.666666666666667,0.666666666666667,0.4,NA,0.5,0.6,0.4,0.8,0.4,0.5
"17371","BE","ESS1-8e01",5,1,2,2,"VB",0.9,NA,0.4,0.666666666666667,0.333333333333333,1,0.4,NA,0.2,0.6,0.6,0.2,0.9,0
